GMT+1,HeatingDemand_Artiestenbuurt,HeatingDemand_DeStrijp_1,HeatingDemand_DeStrijp_2,HeatingDemand_DeStrijp_3,HeatingDemand_Hoekpolder,HeatingDemand_HuisTeLande,HeatingDemand_Kleurenbuurt,HeatingDemand_Ministerbuurt_1,HeatingDemand_Ministerbuurt_2,HeatingDemand_Muziekbuurt,HeatingDemand_Presidentenbuurt,HeatingDemand_Rembrandtkwartier_1,HeatingDemand_Rembrandtkwartier_2,HeatingDemand_Stationskwartier,HeatingDemand_Stervoorde_1,HeatingDemand_Stervoorde_2,HeatingDemand_Stervoorde_3,HeatingDemand_Stervoorde_4,HeatingDemand_Stervoorde_5,HeatingDemand_TeWerve
02-11-2019 07:00,1351.57232,629.146,629.146,629.146,541.74904,903.98264,1682.8136,747.85232,1138.2316,2600.68608,540.77544,1394.96672,1394.96672,744.1052,627.14656,931.12072,1622.58512,461.628,586.3244,2130.74704
02-11-2019 08:00,2908.13952,1353.7152,1353.7152,1353.7152,1165.66576,1945.07344,3620.86144,1609.13216,2449.09984,5595.82208,1163.57096,3001.50944,3001.50944,1601.0696,1349.41312,2003.46576,3491.26944,993.27152,1261.57728,4584.66656
02-11-2019 09:00,5140.87392,2393.0352,2393.0352,2393.0352,2060.60992,3438.41056,6400.79168,2844.54944,4329.40576,9892.03392,2056.90672,5305.92928,5305.92928,2830.29664,2385.42992,3541.63392,6171.70432,1755.85952,2230.15792,8104.56256
02-11-2019 10:00,4626.64224,2153.66432,2153.66432,2153.66432,1854.49104,3094.47328,5760.53248,2560.0144,3896.34336,8902.5536,1851.15824,4775.18688,4775.18688,2547.1872,2146.81984,3187.37088,5554.36096,1580.22432,2007.07952,7293.8784
02-11-2019 11:00,1846.81568,859.6776,859.6776,859.6776,740.25672,1235.22008,2299.4304,1021.88032,1555.3024,3553.62976,738.92632,1906.11024,1906.11024,1016.76016,856.94552,1272.30184,2217.13264,630.77772,801.16536,2911.49536
02-11-2019 12:00,1866.32832,868.76056,868.76056,868.76056,748.07792,1248.27064,2323.7248,1032.67704,1571.73488,3591.17568,746.73352,1926.24944,1926.24944,1027.50272,865.9996,1285.7444,2240.55792,637.4422,809.63016,2942.25696
02-11-2019 13:00,1143.40024,532.2436,532.2436,532.2436,458.30772,764.74936,1423.62304,632.66644,962.91872,2200.12288,457.48404,1180.1108,1180.1108,629.49644,530.55208,787.70752,1372.67104,390.52704,496.01744,1802.56496
02-11-2019 14:00,648.50276,301.87274,301.87274,301.87274,259.93854,433.74312,807.43672,358.82964,546.13884,1247.84448,259.47138,669.32392,669.32392,357.03172,300.9134,446.76432,778.53824,221.49534,281.32636,1022.36136
02-11-2019 15:00,850.62136,395.95732,395.95732,395.95732,340.95348,568.92768,1059.09032,470.66596,716.35376,1636.75968,340.34072,877.93176,877.93176,468.30772,394.69896,586.0072,1021.18512,290.52874,369.00728,1341.00048
02-11-2019 16:00,1933.04368,899.81608,899.81608,899.81608,774.81936,1292.89256,2406.79072,1069.59192,1627.91936,3719.5488,773.4268,1995.10688,1995.10688,1064.2328,896.9564,1331.70584,2320.65056,660.22876,838.57184,3047.4336
02-11-2019 17:00,2100.95344,977.97672,977.97672,977.97672,842.1224,1405.1968,2615.85152,1162.4996,1769.32512,4042.63936,840.60896,2168.40768,2168.40768,1156.67504,974.86864,1447.38176,2522.22896,717.57816,911.41256,3312.1424
02-11-2019 18:00,2125.71504,989.50304,989.50304,989.50304,852.0476,1421.7584,2646.68192,1176.20096,1790.1784,4090.28576,850.51632,2193.96432,2193.96432,1170.30752,986.3584,1464.44048,2551.956,726.03544,922.15448,3351.1792
02-11-2019 19:00,2141.51936,996.85984,996.85984,996.85984,858.3824,1432.32912,2666.35936,1184.94584,1803.488,4120.69632,856.83976,2210.27616,2210.27616,1179.00864,993.69176,1475.32832,2570.92944,731.43344,929.01048,3376.0944
02-11-2019 20:00,2166.03536,1008.27176,1008.27176,1008.27176,868.20912,1448.72608,2696.88352,1198.51096,1824.13408,4167.86976,866.64888,2235.57888,2235.57888,1192.50584,1005.06752,1492.2176,2600.3608,739.8068,939.64576,3414.74368
02-11-2019 21:00,1654.18288,770.00864,770.00864,770.00864,663.04396,1106.37992,2059.5872,915.29264,1393.076,3182.96672,661.85236,1707.2928,1707.2928,910.70656,767.56152,1139.594,1985.87376,564.98412,717.59952,2607.81072
02-11-2019 22:00,685.48104,319.08584,319.08584,319.08584,274.76046,458.4756,853.47768,379.29048,577.28028,1318.99784,274.2667,707.48936,707.48936,377.39004,318.07178,472.23924,822.93136,234.12524,297.36788,1080.65744
02-11-2019 23:00,343.63292,159.9583,159.9583,159.9583,137.73793,229.83464,427.84984,190.139,289.39164,661.21596,137.4904,354.66572,354.66572,189.18632,159.44997,236.73442,412.53696,117.3674,149.07106,541.73552
03-11-2019 00:00,341.09212,158.7756,158.7756,158.7756,136.71953,228.13526,424.68644,188.73314,287.25192,656.32704,136.47382,352.0434,352.0434,187.7875,158.27101,234.98404,409.48668,116.49961,147.96886,537.73004
03-11-2019 01:00,339.8134,158.18039,158.18039,158.18039,136.20697,227.28002,423.09432,188.0256,286.17504,653.86652,135.96217,350.7236,350.7236,187.08352,157.67767,234.1031,407.9516,116.06287,147.41415,535.71412
03-11-2019 02:00,354.65216,165.08771,165.08771,165.08771,142.15477,237.20476,441.56976,196.2362,298.67156,682.4192,141.89931,366.0388,366.0388,195.25294,164.56305,244.32578,425.7658,121.13103,153.85133,559.10744
03-11-2019 03:00,375.19292,174.64924,174.64924,174.64924,150.38809,250.94316,467.1446,207.6018,315.97,721.94352,150.11781,387.239,387.239,206.5616,174.0942,258.47662,450.42528,128.14668,162.76208,591.48976
03-11-2019 04:00,433.63116,201.85178,201.85178,201.85178,173.81182,290.0289,539.9048,239.93686,365.18404,834.39,173.49946,447.55352,447.55352,238.73464,201.2103,298.73572,520.58144,148.10622,188.11312,683.61736
03-11-2019 05:00,563.17968,262.15554,262.15554,262.15554,225.73858,376.67584,701.2028,311.61868,474.28376,1083.6664,225.3329,581.26136,581.26136,310.05728,261.32242,387.98384,676.10648,192.35334,244.31246,887.84992
03-11-2019 06:00,686.18704,319.41452,319.41452,319.41452,275.04352,458.94788,854.35672,379.68116,577.87488,1320.35648,274.5492,708.21824,708.21824,377.77876,318.39942,472.72572,823.77896,234.3664,297.6742,1081.77048
03-11-2019 07:00,1580.20848,735.57416,735.57416,735.57416,633.39288,1056.90304,1967.48336,874.3612,1330.77816,3040.62592,632.25464,1630.94336,1630.94336,869.98024,733.23648,1088.63192,1897.06624,539.71828,685.5088,2491.19072
03-11-2019 08:00,3115.34496,1450.16768,1450.16768,1450.16768,1248.71976,2083.66016,3878.84832,1723.78304,2623.59856,5994.5248,1246.4756,3215.36736,3215.36736,1715.14608,1445.55888,2146.21296,3740.02304,1064.04248,1351.4648,4911.32512
03-11-2019 09:00,5436.26688,2530.53792,2530.53792,2530.53792,2179.012,3635.98048,6768.57792,3007.99584,4578.17184,10460.42688,2175.096,5610.8064,5610.8064,2992.92416,2522.49584,3745.13472,6526.32832,1856.75056,2358.30208,8570.24704
03-11-2019 10:00,4559.69184,2122.4992,2122.4992,2122.4992,1827.65536,3049.69376,5677.17312,2522.96944,3839.96032,8773.72672,1824.37072,4706.08736,4706.08736,2510.32784,2115.75408,3141.24736,5473.98464,1557.35728,1978.03584,7188.33088
03-11-2019 11:00,2150.27152,1000.93376,1000.93376,1000.93376,861.89056,1438.18272,2677.25632,1189.78856,1810.85872,4137.53696,860.3416,2219.3088,2219.3088,1183.82704,997.75288,1481.35776,2581.43632,734.42264,932.80728,3389.89184
03-11-2019 12:00,1873.85232,872.26304,872.26304,872.26304,751.09384,1253.30312,2333.09296,1036.84024,1578.07136,3605.65344,749.74392,1934.0152,1934.0152,1031.64512,869.49096,1290.92808,2249.59088,640.01204,812.89416,2954.11904
03-11-2019 13:00,1151.64832,536.08288,536.08288,536.08288,461.61368,770.26584,1433.89232,637.23024,969.86472,2215.9936,460.78408,1188.62352,1188.62352,634.03736,534.3792,793.38968,1382.57264,393.34408,499.59544,1815.56768
03-11-2019 14:00,936.54408,435.9536,435.9536,435.9536,375.39372,626.396,1166.0708,518.20876,788.71384,1802.09136,374.71912,966.61312,966.61312,515.6122,434.56816,645.2008,1124.33656,319.87548,406.28132,1476.45696
03-11-2019 15:00,973.33944,453.08156,453.08156,453.08156,390.1424,651.00624,1211.88392,538.56836,819.70128,1872.89296,389.44124,1004.59,1004.59,535.8698,451.64172,670.54976,1168.51016,332.44296,422.24348,1534.4648
03-11-2019 16:00,2052.98976,955.65,955.65,955.65,822.8972,1373.11712,2556.13312,1135.96072,1728.93264,3950.34848,821.4184,2118.904,2118.904,1130.2688,952.61296,1414.33888,2464.64816,701.19624,890.6056,3236.528
03-11-2019 17:00,2179.77472,1014.66728,1014.66728,1014.66728,873.71624,1457.91536,2713.99008,1206.11312,1835.70464,4194.3072,872.146,2249.7592,2249.7592,1200.06992,1011.44272,1501.68304,2616.85552,744.49936,945.60592,3436.4032
03-11-2019 18:00,2235.65984,1040.68136,1040.68136,1040.68136,896.11664,1495.29376,2783.57184,1237.03568,1882.7688,4301.84128,894.50624,2307.43904,2307.43904,1230.83752,1037.37416,1540.1832,2683.94624,763.58696,969.84952,3524.50624
03-11-2019 19:00,2263.10592,1053.45728,1053.45728,1053.45728,907.11776,1513.65056,2817.744,1252.22208,1905.88256,4354.65248,905.48752,2335.76608,2335.76608,1245.94776,1050.10936,1559.09136,2716.896,772.96112,981.75584,3567.77504
03-11-2019 20:00,2296.66096,1069.0768,1069.0768,1069.0768,920.5676,1536.09344,2859.52256,1270.78856,1934.1408,4419.21824,918.91312,2370.3984,2370.3984,1264.42136,1065.67936,1582.20768,2757.1792,784.42176,996.31224,3620.67392
03-11-2019 21:00,1781.31344,829.18688,829.18688,829.18688,714.0016,1191.40968,2217.87472,985.63656,1500.13936,3427.59072,712.7184,1838.50512,1838.50512,980.69816,826.55184,1227.1764,2138.49632,608.40552,772.74992,2808.23168
03-11-2019 22:00,769.60984,358.24704,358.24704,358.24704,308.48166,514.74408,958.22448,425.84056,648.12952,1480.87776,307.9273,794.31912,794.31912,423.70692,357.10856,530.19696,923.9292,262.85928,333.8637,1213.28576
03-11-2019 23:00,410.9222,191.28092,191.28092,191.28092,164.70941,274.84028,511.63032,227.37152,346.05956,790.69352,164.41339,424.1154,424.1154,226.23226,190.67304,283.0911,493.31884,140.34999,178.26176,647.81672
04-11-2019 00:00,415.1516,193.24966,193.24966,193.24966,166.40468,277.669,516.89624,229.71174,349.62136,798.83176,166.10561,428.48064,428.48064,228.56076,192.63552,286.00482,498.39632,141.79453,180.09652,654.48432
04-11-2019 01:00,413.27148,192.37452,192.37452,192.37452,165.65108,276.41152,514.55536,228.67144,348.03804,795.21408,165.35336,426.54012,426.54012,227.52568,191.76314,284.70956,496.13924,141.15236,179.28092,651.5204
04-11-2019 02:00,399.23968,185.84282,185.84282,185.84282,160.02673,267.02656,497.08468,220.90734,336.22108,768.21416,159.73914,412.05784,412.05784,219.8005,185.2522,275.04284,479.2938,136.35983,173.19378,629.39936
04-11-2019 03:00,389.39844,181.2618,181.2618,181.2618,156.08206,260.44436,484.83148,215.46198,327.93322,749.2776,155.80156,401.9006,401.9006,214.3824,180.68572,268.263,467.4792,132.99857,168.92458,613.8846
04-11-2019 04:00,465.1298,216.51412,216.51412,216.51412,186.43738,311.09634,579.12304,257.3657,391.71068,894.99944,186.10232,480.06344,480.06344,256.07614,215.82604,320.43566,558.396,158.86453,201.77752,733.2748
04-11-2019 05:00,549.06164,255.58368,255.58368,255.58368,220.07964,367.23312,683.62472,303.80682,462.39412,1056.5004,219.68412,566.68996,566.68996,302.2846,254.77146,378.25764,659.15748,187.53134,238.18788,865.5928
04-11-2019 06:00,665.1884,309.63978,309.63978,309.63978,266.62662,444.90308,828.21168,368.06212,560.1908,1279.9508,266.14744,686.5452,686.5452,366.21796,308.65574,458.25932,798.56968,227.1943,288.56476,1048.66616
04-11-2019 07:00,2236.21456,1040.9396,1040.9396,1040.9396,896.33896,1495.66464,2784.2624,1237.34256,1883.23584,4302.90816,894.72808,2308.01152,2308.01152,1231.1428,1037.63144,1540.56528,2684.61216,763.7764,970.09008,3525.38048
04-11-2019 08:00,2979.54944,1386.956,1386.956,1386.956,1194.28896,1992.83504,3709.77248,1648.64464,2509.23808,5733.22752,1192.14272,3075.21216,3075.21216,1640.38416,1382.54816,2052.66112,3576.9984,1017.6616,1292.55552,4697.24416
04-11-2019 09:00,4027.31968,1874.68432,1874.68432,1874.68432,1614.26528,2693.62304,5014.328,2228.39728,3391.62112,7749.33952,1611.36416,4156.62208,4156.62208,2217.23168,1868.72656,2774.48704,4834.86336,1375.52624,1747.08784,6349.04832
04-11-2019 10:00,2739.54272,1275.23472,1275.23472,1275.23472,1098.08728,1832.30928,3410.94496,1515.84416,2307.11552,5271.40832,1096.11376,2827.49984,2827.49984,1508.2488,1271.182,1887.31632,3288.86592,935.68752,1188.43832,4318.87456
04-11-2019 11:00,903.80016,420.7116,420.7116,420.7116,362.26904,604.49568,1125.302,500.09088,761.13856,1739.08576,361.618,932.818,932.818,497.58516,419.37456,622.64296,1085.02712,308.69186,392.07672,1424.83632
04-11-2019 12:00,1374.76128,639.94008,639.94008,639.94008,551.04376,919.49216,1711.68528,760.68304,1157.75992,2645.30592,550.05348,1418.89984,1418.89984,756.87168,637.90644,947.09592,1650.42352,469.54808,596.38392,2167.30416
04-11-2019 13:00,972.4112,452.64944,452.64944,452.64944,389.77032,650.38524,1210.728,538.05464,818.91952,1871.10672,389.0698,1003.63184,1003.63184,535.35876,451.21092,669.9102,1167.3956,332.12588,421.84076,1533.00128
04-11-2019 14:00,693.98128,323.0426,323.0426,323.0426,278.16758,464.16084,864.06104,383.9938,584.4388,1335.35376,277.66766,716.26248,716.26248,382.0698,322.016,478.09524,833.13592,237.02846,301.05536,1094.05784
04-11-2019 15:00,895.90232,417.03524,417.03524,417.03524,359.10336,599.21324,1115.46848,495.7208,754.48728,1723.88896,358.45796,924.66656,924.66656,493.237,415.70988,617.20204,1075.54544,305.99438,388.65056,1412.3856
04-11-2019 16:00,2061.4792,959.60168,959.60168,959.60168,826.3,1378.79488,2566.70288,1140.65784,1736.08192,3966.68352,824.81504,2127.66576,2127.66576,1134.94248,956.55208,1420.1872,2474.83952,704.09576,894.28832,3249.91104
04-11-2019 17:00,1864.98432,868.13496,868.13496,868.13496,747.53928,1247.37168,2322.0512,1031.93336,1570.60288,3588.58944,746.19584,1924.86224,1924.86224,1026.7628,865.376,1284.81864,2238.94416,636.98316,809.04704,2940.13792
04-11-2019 18:00,6015.90656,2800.35552,2800.35552,2800.35552,2411.34784,4023.66528,7490.2752,3328.72224,5066.3168,11575.76576,2407.0144,6209.05536,6209.05536,3312.04384,2791.45568,4144.45792,7222.19456,2054.72576,2609.75456,9484.04672
04-11-2019 19:00,2816.7136,1311.1572,1311.1572,1311.1572,1129.01968,1883.92432,3507.0288,1558.54432,2372.10528,5419.90016,1126.99064,2907.14816,2907.14816,1550.7352,1306.99032,1940.4808,3381.51136,962.0452,1221.91592,4440.53472
04-11-2019 20:00,2288.56592,1065.30872,1065.30872,1065.30872,917.3228,1530.67904,2849.44352,1266.30944,1927.32368,4403.6416,915.67424,2362.04368,2362.04368,1259.96472,1061.92312,1576.63104,2747.4608,781.65696,992.80056,3607.912
04-11-2019 21:00,2266.75952,1055.15808,1055.15808,1055.15808,908.58224,1516.0944,2822.29312,1254.24368,1908.95952,4361.68256,906.94936,2339.53712,2339.53712,1247.95936,1051.80472,1561.60832,2721.28224,774.20896,983.3408,3573.53504
04-11-2019 22:00,1193.00448,555.33392,555.33392,555.33392,478.19048,797.92648,1485.38416,660.1134,1004.69296,2295.57088,477.33108,1231.30776,1231.30776,656.80596,553.56904,821.88064,1432.2216,407.46928,517.5362,1880.7656
04-11-2019 23:00,355.94468,165.68933,165.68933,165.68933,142.67285,238.06922,443.179,196.95136,299.76004,684.90624,142.41644,367.3728,367.3728,195.96452,165.16278,245.2162,427.31744,121.57247,154.41202,561.14496
05-11-2019 00:00,348.47456,162.21207,162.21207,162.21207,139.6786,233.07294,433.87816,192.818,293.46908,670.53236,139.42758,359.66288,359.66288,191.85188,161.69655,240.06992,418.34944,119.02106,151.17143,549.36836
05-11-2019 01:00,351.5838,163.65938,163.65938,163.65938,140.92488,235.15252,437.74936,194.5384,296.08756,676.51504,140.67162,362.87188,362.87188,193.56366,163.13927,242.21192,422.08216,120.08303,152.52025,554.27
05-11-2019 02:00,356.05428,165.74036,165.74036,165.74036,142.71677,238.14252,443.31544,197.012,299.85236,685.11704,142.46027,367.48592,367.48592,196.02486,165.21362,245.2917,427.449,121.60991,154.45955,561.31768
05-11-2019 03:00,372.20928,173.26038,173.26038,173.26038,149.19217,248.94762,463.42972,205.9509,313.45736,716.20248,148.92404,384.1596,384.1596,204.91898,172.70976,256.42118,446.84336,127.12764,161.46777,586.78608
05-11-2019 04:00,375.49936,174.79188,174.79188,174.79188,150.51091,251.14814,467.52612,207.77134,316.22812,722.5332,150.24043,387.55528,387.55528,206.73032,174.2364,258.68774,450.7932,128.25134,162.89502,591.97276
05-11-2019 05:00,506.00268,235.54012,235.54012,235.54012,202.8204,338.43368,630.01292,279.98148,426.13196,973.6468,202.4559,522.24864,522.24864,278.57862,234.79158,348.59364,607.4646,172.82462,219.50856,797.71072
05-11-2019 06:00,661.40076,307.87668,307.87668,307.87668,265.10842,442.3698,823.49576,365.96636,557.00096,1272.66272,264.63198,682.636,682.636,364.13268,306.89822,455.64996,794.02248,225.90066,286.92164,1042.69496
05-11-2019 07:00,2257.74176,1050.96032,1050.96032,1050.96032,904.96768,1510.06288,2811.06528,1249.25392,1901.36496,4344.33056,903.34128,2330.22944,2330.22944,1242.9944,1047.6204,1555.39584,2710.456,771.12896,979.4288,3559.31808
05-11-2019 08:00,3014.5648,1403.25536,1403.25536,1403.25536,1208.32408,2016.25456,3753.36928,1668.01936,2538.72608,5800.6048,1206.15256,3111.35168,3111.35168,1659.66176,1398.79568,2076.78368,3619.03456,1029.62096,1307.7456,4752.44576
05-11-2019 09:00,4078.39072,1898.45744,1898.45744,1898.45744,1634.73616,2727.78144,5077.91552,2256.65552,3434.63072,7847.61024,1631.79808,4209.33312,4209.33312,2245.34864,1892.42416,2809.67104,4896.17536,1392.96944,1769.24272,6429.56224
05-11-2019 10:00,2829.63296,1317.17104,1317.17104,1317.17104,1134.19816,1892.56512,3523.11488,1565.6928,2382.98512,5444.75968,1132.15976,2920.48256,2920.48256,1557.84784,1312.98512,1949.38128,3397.02112,966.45784,1227.5204,4460.90176
05-11-2019 11:00,1017.14784,473.474,473.474,473.474,407.70204,680.3068,1266.42872,562.80836,856.59456,1957.18864,406.96932,1049.8048,1049.8048,559.9884,471.96928,700.73,1221.10264,347.4056,441.24792,1603.52832
05-11-2019 12:00,1446.4328,673.30264,673.30264,673.30264,579.77172,967.42872,1800.92192,800.34032,1218.11832,2783.21568,578.7298,1492.87248,1492.87248,796.33016,671.16288,996.47152,1736.46624,494.02736,627.4756,2280.29392
05-11-2019 13:00,1026.90248,478.01472,478.01472,478.01472,411.612,686.83112,1278.57408,568.20576,864.8096,1975.95856,410.87224,1059.87272,1059.87272,565.35884,476.49556,707.45016,1232.81336,350.73732,445.4796,1618.90656
05-11-2019 14:00,792.86536,369.07236,369.07236,369.07236,317.8032,530.29828,987.17952,438.7084,667.7144,1525.62608,317.23206,818.32144,818.32144,436.51024,367.89944,546.21812,951.848,270.80224,343.9522,1249.94824
05-11-2019 15:00,1051.48856,489.45936,489.45936,489.45936,421.4668,703.27512,1309.18552,581.80976,885.5148,2023.26688,420.70932,1085.24808,1085.24808,578.89464,487.90384,724.38792,1262.32936,359.13468,456.14524,1657.6664
05-11-2019 16:00,2167.56256,1008.98272,1008.98272,1008.98272,868.82128,1449.74752,2698.78528,1199.35608,1825.42048,4170.80864,867.25992,2237.1552,2237.1552,1193.34664,1005.77616,1493.26976,2602.19456,740.3284,940.30832,3417.15136
05-11-2019 17:00,1912.78048,890.38376,890.38376,890.38376,766.69736,1279.33976,2381.5616,1058.37992,1610.85488,3680.55872,765.31944,1974.19296,1974.19296,1053.07688,887.554,1317.74624,2296.32448,653.30792,829.78152,3015.48864
05-11-2019 18:00,6145.13728,2860.51136,2860.51136,2860.51136,2463.14752,4110.09952,7651.17696,3400.22816,5175.1488,11824.43008,2458.72064,6342.4352,6342.4352,3383.19104,2851.42048,4233.48672,7377.33824,2098.864,2665.81584,9687.77728
05-11-2019 19:00,3053.0912,1421.18912,1421.18912,1421.18912,1223.76664,2042.02256,3801.3376,1689.33664,2571.17136,5874.73664,1221.56712,3151.11488,3151.11488,1680.87232,1416.67248,2103.32544,3665.28608,1042.77968,1324.45864,4813.18272
05-11-2019 20:00,2367.18144,1101.9036,1101.9036,1101.9036,948.83424,1583.26032,2947.3264,1309.8092,1993.53008,4554.9136,947.12904,2443.18304,2443.18304,1303.24632,1098.40176,1630.79056,2841.84,808.508,1026.9048,3731.84928
